series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,540,550,46,0,0,425628.6100000001
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,550,560,49,3,0,611862.84
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,560,570,52,1,0,513752.76999999996
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,570,580,72,2,0,787223.0199999999
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,580,590,68,0,3,812649.8300000001
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,590,600,98,3,1,1069035.88
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,600,610,122,5,3,1535649.9399999997
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,610,620,199,9,4,2646119.4000000004
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,620,630,233,4,3,3013184.2800000003
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,630,640,367,8,1,4623279.8900000015
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,640,650,420,13,3,5224555.839999999
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,650,660,584,19,0,7385892.24
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,660,670,830,11,2,9611891.860000001
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,670,680,1164,8,6,13308218.700000016
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,680,690,1351,13,6,14679778.05
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,690,700,1580,6,5,17319180.06000002
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,700,710,1552,9,3,16826295.30000002
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,710,720,1773,7,1,19372085.099999983
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,720,730,1962,9,0,20888321.190000016
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,730,740,2019,8,1,20422934.85000002
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,740,750,1986,4,2,19785274.450000044
