series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Toyota Auto Receivables 2017-A Owner Trust,2018-01-31,12,860,870,1128,1,0,17404535.90999999
Toyota Auto Receivables 2017-A Owner Trust,2018-01-31,12,870,880,679,2,0,11355280.279999996
Toyota Auto Receivables 2017-A Owner Trust,2018-01-31,12,880,890,240,0,0,4268147.120000001
Toyota Auto Receivables 2017-A Owner Trust,2018-01-31,12,890,900,89,0,0,1699476.6900000004
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,620,630,536,28,14,6900667.46
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,630,640,698,37,6,8525099.919999998
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,640,650,803,30,13,10339977.820000008
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,650,660,1126,35,21,13965539.190000009
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,660,670,1160,34,14,13899567.210000008
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,670,680,1593,41,11,19055722.510000024
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,680,690,1594,25,6,18202564.05000001
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,690,700,2400,36,12,26351310.33
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,700,710,2652,39,12,29551728.65000005
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,710,720,2554,34,5,27319686.130000025
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,720,730,2834,27,11,30203035.379999973
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,730,740,2686,9,2,28094554.680000033
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,740,750,2544,21,4,26465347.870000035
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,750,760,2406,10,7,23708677.73000002
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,760,770,2459,5,3,24699176.579999976
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,770,780,2385,7,1,23075393.439999957
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,780,790,2732,6,1,26413807.599999942
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,790,800,2854,3,2,26927554.67000003
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,800,810,3036,8,1,28724969.559999995
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,810,820,3280,6,0,29751943.96999999
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,820,830,3513,3,1,31287506.310000055
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,830,840,2878,4,0,26566716.030000012
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,840,850,1762,2,1,17935148.350000024
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,850,860,1467,0,0,15727724.320000002
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,860,870,931,2,0,10522569.989999998
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,870,880,586,1,0,7154657.2
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,880,890,221,0,0,2757449.620000001
Toyota Auto Receivables 2017-A Owner Trust,2019-01-31,24,890,900,83,0,0,1126924.49
