series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-05-31,12,440,450,24,5,1,384385.5900000001
CarMax Select Receivables Trust 2024-A,2025-05-31,12,450,460,17,3,6,357425.51
CarMax Select Receivables Trust 2024-A,2025-05-31,12,460,470,37,9,4,730849.3399999999
CarMax Select Receivables Trust 2024-A,2025-05-31,12,470,480,53,10,6,1069131.2899999996
CarMax Select Receivables Trust 2024-A,2025-05-31,12,480,490,83,9,11,1588699.68
CarMax Select Receivables Trust 2024-A,2025-05-31,12,490,500,93,24,6,1900170.2800000003
CarMax Select Receivables Trust 2024-A,2025-05-31,12,500,510,91,17,19,2168641.3699999996
CarMax Select Receivables Trust 2024-A,2025-05-31,12,510,520,150,39,20,3789251.4
CarMax Select Receivables Trust 2024-A,2025-05-31,12,520,530,211,40,28,5591367.939999998
CarMax Select Receivables Trust 2024-A,2025-05-31,12,530,540,605,109,69,15855299.76999999
CarMax Select Receivables Trust 2024-A,2025-05-31,12,540,550,714,117,66,18359331.37
CarMax Select Receivables Trust 2024-A,2025-05-31,12,550,560,890,120,94,21730583.850000028
CarMax Select Receivables Trust 2024-A,2025-05-31,12,560,570,940,146,81,23514402.180000022
CarMax Select Receivables Trust 2024-A,2025-05-31,12,570,580,1206,138,79,27859333.12999996
CarMax Select Receivables Trust 2024-A,2025-05-31,12,580,590,1373,148,75,30936996.840000026
CarMax Select Receivables Trust 2024-A,2025-05-31,12,590,600,1660,179,88,36993966.42000005
CarMax Select Receivables Trust 2024-A,2025-05-31,12,600,610,1956,147,83,40798515.56000005
CarMax Select Receivables Trust 2024-A,2025-05-31,12,610,620,2097,160,79,44247500.55000013
CarMax Select Receivables Trust 2024-A,2025-05-31,12,620,630,2448,139,93,49063936.400000036
CarMax Select Receivables Trust 2024-A,2025-05-31,12,630,640,2553,147,74,50699364.760000035
CarMax Select Receivables Trust 2024-A,2025-05-31,12,640,650,2717,128,75,53210611.97000015
CarMax Select Receivables Trust 2024-A,2025-05-31,12,650,660,181,13,9,3983510.6100000003
CarMax Select Receivables Trust 2024-A,2025-05-31,12,660,670,162,11,12,3847396.59
CarMax Select Receivables Trust 2024-A,2025-05-31,12,670,680,152,5,5,3312339.2500000014
