series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
GM Financial Automobile Leasing Trust 2022-1,2023-12-31,1425,1.2582364661041814,1.2647850408728174,0.0045817394946645355,0.25823646610418133,5164.9423789473685,24,725316.3599999994,597721.0
GM Financial Automobile Leasing Trust 2022-1,2024-01-31,2975,1.1906836228016713,1.1981965616135806,0.007030725510747628,0.19068362280167128,3796.3227294117664,25,34662155.28,30728138.049999997
GM Financial Automobile Leasing Trust 2022-1,2024-02-29,3695,1.1848851844670407,1.1925532662832203,0.00848223922851527,0.1848851844670407,3687.618852503386,26,16800828.540000007,14469137.0
GM Financial Automobile Leasing Trust 2022-1,2024-03-31,4298,1.1750524566560299,1.1828236971625907,0.009387398810153375,0.17505245665602978,3508.559208934389,27,13899977.269999996,12445941.450000003
GM Financial Automobile Leasing Trust 2022-1,2024-04-30,4901,1.1597879686683088,1.1675085781017358,0.00980086999697653,0.15978796866830877,3212.4019322587237,28,13050261.039999992,12386066.649999991
GM Financial Automobile Leasing Trust 2022-1,2024-05-31,5510,1.113126084207957,1.1203481396016635,0.007814209311383245,0.11312608420795692,2278.1556533575326,29,9239676.230000004,12431020.450000003
GM Financial Automobile Leasing Trust 2022-1,2024-06-30,6081,1.0332822180316839,1.039841807655831,0.0025360252062340233,0.033282218031683915,669.9285939812532,30,2962491.879999995,11441293.75
GM Financial Automobile Leasing Trust 2022-2,2022-03-31,0,,,,,,0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-2,2022-04-30,0,,,,,,1,0.0,0.0
GM Financial Automobile Leasing Trust 2022-2,2022-05-31,0,,,,,,2,0.0,0.0
GM Financial Automobile Leasing Trust 2022-2,2022-06-30,1,1.4974735232485699,1.4974735232485699,5.6958516048647446e-06,0.4974735232485699,8783.89,3,26440.89,17657.0
GM Financial Automobile Leasing Trust 2022-2,2022-07-31,4,1.493382128785482,1.4974480170256823,2.2248583637450056e-05,0.49338212878548215,8577.695,4,77411.89,51885.0
GM Financial Automobile Leasing Trust 2022-2,2022-08-31,10,1.5281501208447683,1.5342597072884847,5.563160722590095e-05,0.5281501208447684,8579.26,5,144379.62,92897.79999999999
GM Financial Automobile Leasing Trust 2022-2,2022-09-30,27,1.5110460754888144,1.51754160051698,0.00015017353986732522,0.5110460754888145,8577.443703703706,6,436529.03,290730.65
GM Financial Automobile Leasing Trust 2022-2,2022-10-31,43,1.4546455462777628,1.4608257258816864,0.00023367584788690953,0.4546455462777627,8380.570697674419,7,468230.55999999994,339456.99999999994
GM Financial Automobile Leasing Trust 2022-2,2022-11-30,59,1.4309159894730341,1.4355456340276511,0.000308564998345021,0.4309159894730341,8065.343559322034,8,427151.0800000001,311660.3500000001
GM Financial Automobile Leasing Trust 2022-2,2022-12-31,67,1.4340876850909685,1.4382078595733618,0.0003492718284882631,0.4340876850909685,8039.276716417911,9,199324.27000000002,136548.0
GM Financial Automobile Leasing Trust 2022-2,2023-01-31,257,1.3907178751558322,1.3958646605911007,0.001231098256850865,0.3907178751558323,7387.335369649807,10,4978198.23,3618284.58
GM Financial Automobile Leasing Trust 2022-2,2023-02-28,313,1.3877376892079953,1.3925533172166578,0.0015058486798507457,0.3877376892079953,7419.33904153355,11,1553825.08,1130117.1499999994
GM Financial Automobile Leasing Trust 2022-2,2023-03-31,356,1.3872281557549009,1.3918351946449243,0.0017220282528428847,0.387228155754901,7459.650786516859,12,1202209.5600000005,868827.0
GM Financial Automobile Leasing Trust 2022-2,2023-04-30,402,1.3768847689590773,1.382863919820976,0.0019156528529004275,0.37688476895907735,7348.843184079602,13,1279097.629999999,980498.3500000006
