series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
GM Financial Automobile Leasing Trust 2019-2,2021-05-31,219.0,1826.0,8.0,9.0,3409722.21,4743613.3100000005,33075.41,23380.0,13496.0,837.0,714.0,399427498.95,471578170.64,2579974.54,1779642298.6499984
GM Financial Automobile Leasing Trust 2019-2,2021-06-30,141.0,2192.0,12.0,9.0,2308336.7199999997,2929445.66,8313.669999999998,23521.0,15688.0,849.0,723.0,401735835.67,474507616.3,2588288.21,1779642298.6499984
GM Financial Automobile Leasing Trust 2019-2,2021-07-31,141.0,1809.0,4.0,11.0,2112580.1399999997,2223740.85,11564.75,23662.0,17497.0,853.0,734.0,403848415.81,476731357.15,2599852.96,1779642298.6499984
GM Financial Automobile Leasing Trust 2019-2,2021-08-31,112.0,1614.0,4.0,15.0,1667893.18,619890.09,832.68,23774.0,19111.0,857.0,749.0,405516308.99,477351247.24,2600685.64,1779642298.6499984
GM Financial Automobile Leasing Trust 2019-3,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2019-07-31,164.0,109.0,16.0,23.0,2946096.24,3501287.8499999996,9541.4,164.0,109.0,16.0,23.0,2946096.24,3501287.8499999996,9541.4,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2019-08-31,209.0,138.0,52.0,6.0,3582719.0,4086738.76,20491.39,373.0,247.0,68.0,29.0,6528815.24,7588026.609999999,30032.79,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2019-09-30,302.0,149.0,20.0,31.0,5444571.88,5960889.59,18033.78,675.0,396.0,88.0,60.0,11973387.120000001,13548916.2,48066.57,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2019-10-31,544.0,192.0,17.0,31.0,10094340.53,10784839.83,55158.92,1219.0,588.0,105.0,91.0,22067727.65,24333756.03,103225.48999999999,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2019-11-30,229.0,88.0,30.0,38.0,4125513.96,4517944.83,9585.09,1448.0,676.0,135.0,129.0,26193241.61,28851700.86,112810.58,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2019-12-31,86.0,109.0,43.0,31.0,1558907.27,1739368.3800000001,307.75,1534.0,785.0,178.0,160.0,27752148.88,30591069.24,113118.33,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-01-31,1219.0,113.0,37.0,46.0,22211045.82,23938762.61,212297.29,2753.0,898.0,215.0,206.0,49963194.7,54529831.849999994,325415.62,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-02-29,545.0,94.0,22.0,35.0,9956527.98,10869141.91,73409.67,3298.0,992.0,237.0,241.0,59919722.68,65398973.76,398825.29000000004,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-03-31,582.0,114.0,29.0,26.0,10454067.280000001,11439169.58,75109.03,3880.0,1106.0,266.0,267.0,70373789.96000001,76838143.34,473934.32,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-04-30,357.0,75.0,14.0,17.0,6334458.3,7148033.57,41990.5,4237.0,1181.0,280.0,284.0,76708248.26,83986176.91,515924.82,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-05-31,742.0,115.0,20.0,22.0,13095534.18,15439210.7,63748.119999999995,4979.0,1296.0,300.0,306.0,89803782.44,99425387.61,579672.9400000001,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-06-30,858.0,225.0,19.0,19.0,15097243.79,18126307.35,87819.67,5837.0,1521.0,319.0,325.0,104901026.23,117551694.96000001,667492.61,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-07-31,735.0,358.0,24.0,34.0,12668776.32,15373085.329999998,85146.07,6572.0,1879.0,343.0,359.0,117569802.55,132924780.28999999,752638.68,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-08-31,647.0,502.0,24.0,25.0,10986109.7,13058494.629999999,65927.23,7219.0,2381.0,367.0,384.0,128555912.25,145983274.92,818565.91,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-09-30,758.0,578.0,23.0,22.0,12503677.75,14823311.129999999,65702.35,7977.0,2959.0,390.0,406.0,141059590.0,160806586.05,884268.26,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-10-31,759.0,552.0,25.0,16.0,12526072.729999999,14641615.04,49911.64,8736.0,3511.0,415.0,422.0,153585662.73,175448201.09,934179.9,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-11-30,515.0,441.0,35.0,9.0,8380800.1,9861058.030000001,15220.949999999999,9251.0,3952.0,450.0,431.0,161966462.82999998,185309259.12,949400.85,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2020-12-31,118.0,465.0,34.0,18.0,2054961.05,2412934.2299999995,5693.13,9369.0,4417.0,484.0,449.0,164021423.88,187722193.35,955093.98,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-01-31,2818.0,445.0,19.0,9.0,46917945.1,55032867.63,314500.20999999996,12187.0,4862.0,503.0,458.0,210939368.98,242755060.98,1269594.19,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-02-28,1095.0,424.0,15.0,16.0,18090176.5,24289013.639999997,154290.68,13282.0,5286.0,518.0,474.0,229029545.48,267044074.62,1423884.87,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-03-31,823.0,917.0,26.0,7.0,13109483.14,19250865.58,93564.16,14105.0,6203.0,544.0,481.0,242139028.62,286294940.2,1517449.03,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-04-30,356.0,1221.0,6.0,13.0,5884493.3,8897347.93,43217.69,14461.0,7424.0,550.0,494.0,248023521.92,295192288.13,1560666.72,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-05-31,174.0,1495.0,6.0,7.0,2833641.1800000006,4211417.95,23576.35,14635.0,8919.0,556.0,501.0,250857163.1,299403706.08,1584243.07,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-06-30,125.0,1685.0,4.0,7.0,1999618.56,2851249.6,15147.079999999998,14760.0,10604.0,560.0,508.0,252856781.66,302254955.68,1599390.15,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-07-31,104.0,1487.0,2.0,9.0,1644618.0100000002,2205183.54,22319.34,14864.0,12091.0,562.0,517.0,254501399.67,304460139.21999997,1621709.49,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-08-31,101.0,1303.0,2.0,7.0,1627222.1900000002,1992023.28,15108.07,14965.0,13394.0,564.0,524.0,256128621.85999998,306452162.5,1636817.56,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-09-30,66.0,1315.0,5.0,11.0,1002734.91,810976.06,11470.42,15031.0,14709.0,569.0,535.0,257131356.77,307263138.56,1648287.98,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-10-31,40.0,1401.0,5.0,19.0,588501.29,268328.42,9830.029999999999,15071.0,16110.0,574.0,554.0,257719858.06,307531466.98,1658118.01,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-11-30,20.0,1422.0,3.0,18.0,304388.38,52605.0,619.2,15091.0,17532.0,577.0,572.0,258024246.44,307584071.98,1658737.21,1420945240.2000048
GM Financial Automobile Leasing Trust 2019-3,2021-12-31,26.0,1613.0,2.0,9.0,389745.94000000006,0.0,209.02,15117.0,19145.0,579.0,581.0,258413992.38,307584071.98,1658946.23,1420945240.2000048
GM Financial Automobile Leasing Trust 2020-1,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-01-31,164.0,82.0,30.0,48.0,2746146.88,3161543.1100000003,4086.7400000000002,164.0,82.0,30.0,48.0,2746146.88,3161543.1100000003,4086.7400000000002,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-02-29,208.0,88.0,35.0,41.0,3746540.27,4248105.53,13321.76,372.0,170.0,65.0,89.0,6492687.15,7409648.640000001,17408.5,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-03-31,259.0,117.0,38.0,36.0,4354952.9399999995,4938952.869999999,25233.81,631.0,287.0,103.0,125.0,10847640.09,12348601.51,42642.31,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-04-30,251.0,86.0,27.0,22.0,4514245.36,5112444.59,26161.16,882.0,373.0,130.0,147.0,15361885.45,17461046.1,68803.47,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-05-31,460.0,95.0,31.0,27.0,8061629.0,9537626.040000001,24160.920000000002,1342.0,468.0,161.0,174.0,23423514.45,26998672.14,92964.39,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-06-30,625.0,169.0,33.0,40.0,10723584.57,13152525.620000001,46147.25,1967.0,637.0,194.0,214.0,34147099.019999996,40151197.760000005,139111.64,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-07-31,654.0,385.0,40.0,31.0,11298310.96,13621649.75,84356.58,2621.0,1022.0,234.0,245.0,45445409.980000004,53772847.510000005,223468.22,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-08-31,459.0,385.0,32.0,37.0,7585362.5,9105400.719999999,30243.3,3080.0,1407.0,266.0,282.0,53030772.480000004,62878248.230000004,253711.52,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-09-30,640.0,522.0,52.0,24.0,10418327.1,12411724.23,44376.96000000001,3720.0,1929.0,318.0,306.0,63449099.58,75289972.46000001,298088.48,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-10-31,774.0,582.0,35.0,17.0,12828661.690000001,14886190.48,63927.33,4494.0,2511.0,353.0,323.0,76277761.27,90176162.94,362015.81,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-11-30,350.0,390.0,47.0,18.0,5600891.62,6785620.49,18559.57,4844.0,2901.0,400.0,341.0,81878652.89,96961783.43,380575.38,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2020-12-31,118.0,468.0,34.0,22.0,1889782.22,2289597.45,5365.89,4962.0,3369.0,434.0,363.0,83768435.11,99251380.88,385941.27,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-01-31,2345.0,463.0,54.0,11.0,38381208.76,45694105.07,276013.49,7307.0,3832.0,488.0,374.0,122149643.87,144945485.95,661954.76,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-02-28,871.0,416.0,30.0,13.0,14232346.260000002,19057116.269999996,114835.92000000001,8178.0,4248.0,518.0,387.0,136381990.13,164002602.22,776790.68,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-03-31,737.0,904.0,31.0,12.0,11777393.280000001,17409006.89,57150.25,8915.0,5152.0,549.0,399.0,148159383.41,181411609.11,833940.93,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-04-30,360.0,1344.0,21.0,18.0,5861495.87,9111692.33,49107.369999999995,9275.0,6496.0,570.0,417.0,154020879.28,190523301.44,883048.3,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-05-31,143.0,1719.0,14.0,12.0,2218529.65,3454918.89,15628.370000000003,9418.0,8215.0,584.0,429.0,156239408.93,193978220.33,898676.67,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-06-30,115.0,1906.0,12.0,16.0,1877517.2,2819533.81,11688.539999999999,9533.0,10121.0,596.0,445.0,158116926.13,196797754.14,910365.21,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-07-31,107.0,1733.0,14.0,24.0,1718173.98,2694458.5900000003,16089.630000000001,9640.0,11854.0,610.0,469.0,159835100.11,199492212.73,926454.84,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-08-31,82.0,1634.0,5.0,18.0,1244132.6400000001,2117260.08,9755.630000000001,9722.0,13488.0,615.0,487.0,161079232.75,201609472.81,936210.47,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-09-30,33.0,1497.0,7.0,15.0,495144.3,903922.01,2945.87,9755.0,14985.0,622.0,502.0,161574377.05,202513394.82,939156.34,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-10-31,10.0,1581.0,4.0,25.0,139909.09,278062.32,648.0,9765.0,16566.0,626.0,527.0,161714286.14,202791457.14,939804.34,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-11-30,1.0,1605.0,1.0,19.0,21894.6,39462.42,0.0,9766.0,18171.0,627.0,546.0,161736180.74,202830919.56,939804.34,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2021-12-31,2.0,1877.0,3.0,15.0,39788.8,79280.0,0.0,9768.0,20048.0,630.0,561.0,161775969.54,202910199.56,939804.34,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2022-01-31,188.0,1847.0,4.0,20.0,2930824.6499999994,2530245.19,47262.46,9956.0,21895.0,634.0,581.0,164706794.19,205440444.75,987066.8,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2022-02-28,38.0,1970.0,6.0,18.0,603827.0000000001,551527.6,4875.5599999999995,9994.0,23865.0,640.0,599.0,165310621.19,205991972.35,991942.36,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2022-03-31,42.0,2739.0,3.0,17.0,699538.0,419455.77,4895.12,10036.0,26604.0,643.0,616.0,166010159.19,206411428.12,996837.48,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2022-04-30,33.0,2263.0,5.0,14.0,548043.21,156382.8,4126.17,10069.0,28867.0,648.0,630.0,166558202.4,206567810.92,1000963.65,1789001127.899998
GM Financial Automobile Leasing Trust 2020-1,2022-05-31,27.0,2217.0,1.0,11.0,441394.72000000003,108825.95999999999,521.7,10096.0,31084.0,649.0,641.0,166999597.12,206676636.88,1001485.35,1789001127.899998
GM Financial Automobile Leasing Trust 2020-2,2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-05-31,9.0,19.0,17.0,8.0,152466.0,207476.88999999998,114.48,9.0,19.0,17.0,8.0,152466.0,207476.88999999998,114.48,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-06-30,12.0,45.0,33.0,21.0,175759.0,242196.21000000002,726.25,21.0,64.0,50.0,29.0,328225.0,449673.1,840.73,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-07-31,32.0,85.0,25.0,35.0,450688.75,637963.0800000001,915.25,53.0,149.0,75.0,64.0,778913.75,1087636.1800000002,1755.98,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-08-31,45.0,136.0,28.0,34.0,660174.5,854921.73,754.15,98.0,285.0,103.0,98.0,1439088.25,1942557.9100000001,2510.13,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-09-30,84.0,180.0,39.0,15.0,1189751.3599999999,1486699.8,2451.61,182.0,465.0,142.0,113.0,2628839.61,3429257.71,4961.74,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-10-31,141.0,184.0,40.0,20.0,2134047.9699999997,2617658.54,3586.99,323.0,649.0,182.0,133.0,4762887.58,6046916.25,8548.73,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-11-30,171.0,174.0,46.0,12.0,2628544.0,3205538.59,9020.89,494.0,823.0,228.0,145.0,7391431.58,9252454.84,17569.62,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2020-12-31,21.0,214.0,51.0,18.0,316934.0,390365.48000000004,0.0,515.0,1037.0,279.0,163.0,7708365.58,9642820.32,17569.62,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2021-01-31,676.0,187.0,67.0,9.0,10216672.18,12912705.84,35786.46,1191.0,1224.0,346.0,172.0,17925037.759999998,22555526.16,53356.08,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2021-02-28,281.0,163.0,46.0,16.0,4261928.32,6138939.84,22043.42,1472.0,1387.0,392.0,188.0,22186966.08,28694466.0,75399.5,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2021-03-31,290.0,387.0,50.0,18.0,4515366.15,7015303.69,13786.009999999998,1762.0,1774.0,442.0,206.0,26702332.23,35709769.69,89185.51,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2021-04-30,176.0,599.0,38.0,14.0,2722036.99,4416994.66,9399.72,1938.0,2373.0,480.0,220.0,29424369.22,40126764.35,98585.23,1839265832.0499787
GM Financial Automobile Leasing Trust 2020-2,2021-05-31,88.0,1008.0,27.0,15.0,1322705.47,2305745.7700000005,6237.06,2026.0,3381.0,507.0,235.0,30747074.69,42432510.120000005,104822.29,1839265832.0499787
