issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,16,2347621.05000000,1213064916.74000907,30046889.96000000,0.02476940
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,17,2478571.69000000,1213064916.74000907,32525461.65000000,0.02681263
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,18,2905023.79000000,1213064916.74000907,35430485.44000000,0.02920741
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,19,2160481.96000000,1213064916.74000907,37590967.40000000,0.03098842
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,20,1856258.71000000,1213064916.74000907,39447226.11000000,0.03251864
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,21,1903328.80000000,1213064916.74000907,41350554.91000000,0.03408767
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,22,1977271.51000000,1213064916.74000907,43327826.42000000,0.03571765
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,23,1672419.52000000,1213064916.74000907,45000245.94000001,0.03709632
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,24,1857623.38000000,1213064916.74000907,46857869.32000000,0.03862767
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,25,1801399.55000000,1213064916.74000907,48659268.87000000,0.04011267
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,26,1971032.48000000,1213064916.74000907,50630301.35000000,0.04173750
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,27,1768441.05000000,1213064916.74000907,52398742.40000000,0.04319533
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,28,1880856.32000000,1213064916.74000907,54279598.72000000,0.04474583
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,29,1601987.20000000,1213064916.74000907,55881585.92000000,0.04606644
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,30,2119171.54000000,1213064916.74000907,58000757.46000000,0.04781340
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,31,1740861.12000000,1213064916.74000907,59741618.58000001,0.04924849
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,32,1414440.73000000,1213064916.74000907,61156059.31000000,0.05041450
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,33,1437868.06000000,1213064916.74000907,62593927.37000000,0.05159982
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,34,1237956.53000000,1213064916.74000907,63831883.90000000,0.05262034
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,35,1041258.52000000,1213064916.74000907,64873142.42000000,0.05347871
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,36,1062544.85000000,1213064916.74000907,65935687.27000000,0.05435462
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,37,1271840.52000000,1213064916.74000907,67207527.79000001,0.05540308
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,38,1043104.31000000,1213064916.74000907,68250632.10000001,0.05626297
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,39,1051365.92000000,1213064916.74000907,69301998.02000000,0.05712967
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,40,811182.31000000,1213064916.74000907,70113180.33000000,0.05779837
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,41,1096095.24000000,1213064916.74000907,71209275.57000001,0.05870195
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,42,999921.17000000,1213064916.74000907,72209196.74000001,0.05952624
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,43,1028126.00000000,1213064916.74000907,73237322.74000001,0.06037379
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,44,619309.34000000,1213064916.74000907,73856632.08000000,0.06088432
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,45,659492.57000000,1213064916.74000907,74516124.65000001,0.06142798
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,46,723686.53000000,1213064916.74000907,75239811.18000001,0.06202455
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,47,692596.87000000,1213064916.74000907,75932408.05000000,0.06259550
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,48,581570.26000000,1213064916.74000907,76513978.31000000,0.06307492
