issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,2,1314234.54000000,834509685.67001963,1843745.94000000,0.00220938
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,3,3764214.61000000,834509685.67001963,5607960.55000000,0.00672007
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,4,7710176.46000000,834509685.67001963,13318137.01000000,0.01595924
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,5,8137500.47000000,834509685.67001963,21455637.48000000,0.02571047
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,6,9658880.27000002,834509685.67001963,31114517.75000002,0.03728479
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,7,9431274.63000000,834509685.67001963,40545792.38000003,0.04858637
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,8,9450234.12000000,834509685.67001963,49996026.50000002,0.05991066
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,9,9166320.50000000,834509685.67001963,59162347.00000003,0.07089474
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,10,7094302.43000000,834509685.67001963,66256649.43000003,0.07939590
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,11,8088298.75000000,834509685.67001963,74344948.18000004,0.08908818
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,12,8350203.20000000,834509685.67001963,82695151.38000003,0.09909430
BLAST,BLAST 2025-2,Bridgecrest Lending Auto Securitization Trust 2025-2,13,9742879.89000000,834509685.67001963,92438031.27000004,0.11076927
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,1,449215.02000000,547238386.92998838,449215.02000000,0.00082088
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,2,1379128.95000000,547238386.92998838,1828343.97000000,0.00334104
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,3,2786717.59000000,547238386.92998838,4615061.56000000,0.00843337
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,4,5737831.88000000,547238386.92998838,10352893.44000000,0.01891843
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,5,6413635.14000000,547238386.92998838,16766528.58000000,0.03063844
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,6,6185286.93000000,547238386.92998838,22951815.51000000,0.04194117
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,7,7123564.53000000,547238386.92998838,30075380.04000000,0.05495846
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,8,4922532.28000000,547238386.92998838,34997912.32000000,0.06395369
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,9,5008830.45000000,547238386.92998838,40006742.77000000,0.07310661
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,10,4895912.17000000,547238386.92998838,44902654.94000000,0.08205319
BLAST,BLAST 2025-3,Bridgecrest Lending Auto Securitization Trust 2025-3,11,5688539.62000000,547238386.92998838,50591194.56000000,0.09244818
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,1,562218.71000000,687526601.52001584,562218.71000000,0.00081774
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,2,1125048.87000000,687526601.52001584,1687267.58000000,0.00245411
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,3,3232474.50000000,687526601.52001584,4919742.08000000,0.00715571
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,4,6807927.07000000,687526601.52001584,11727669.15000000,0.01705777
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,5,6503277.33000000,687526601.52001584,18230946.48000000,0.02651671
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,6,7476724.48000000,687526601.52001584,25707670.96000000,0.03739153
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,7,7330882.00000000,687526601.52001584,33038552.96000001,0.04805422
BLAST,BLAST 2025-4,Bridgecrest Lending Auto Securitization Trust 2025-4,8,8482068.94999999,687526601.52001584,41520621.91000000,0.06039130
BLAST,BLAST 2026-1,Bridgecrest Lending Auto Securitization Trust 2026-1,1,718717.05000000,775196830.76001823,718717.05000000,0.00092714
BLAST,BLAST 2026-1,Bridgecrest Lending Auto Securitization Trust 2026-1,2,1419102.73000000,775196830.76001823,2137819.78000000,0.00275778
BLAST,BLAST 2026-1,Bridgecrest Lending Auto Securitization Trust 2026-1,3,2996827.38000000,775196830.76001823,5134647.16000000,0.00662367
BLAST,BLAST 2026-1,Bridgecrest Lending Auto Securitization Trust 2026-1,4,6089956.50000000,775196830.76001823,11224603.66000000,0.01447968
BLAST,BLAST 2026-1,Bridgecrest Lending Auto Securitization Trust 2026-1,5,7258149.32000001,775196830.76001823,18482752.98000000,0.02384266
BLAST,BLAST 2026-2,Bridgecrest Lending Auto Securitization Trust 2026-2,1,346306.87000000,792476691.54001856,346306.87000000,0.00043699
BLAST,BLAST 2026-2,Bridgecrest Lending Auto Securitization Trust 2026-2,2,1674914.09000000,792476691.54001856,2021220.96000000,0.00255051
