series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,600,610,609,61,62,15329937.56
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,610,620,558,49,47,13524687.11
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,620,630,527,35,37,12440818.289999988
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,630,640,442,32,38,10633487.129999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,640,650,433,36,24,10142287.779999992
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,650,660,335,21,16,7703367.609999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,660,670,264,17,24,6277146.279999993
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,670,680,237,14,19,5555817.23
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,680,690,223,7,19,4967164.510000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,690,700,190,9,8,4113177.39
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,700,710,174,10,9,3865343.9900000016
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,710,720,116,5,5,2587438.45
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,720,730,94,9,4,2098456.0999999996
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,730,740,85,2,2,1747991.1699999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,740,750,94,2,3,1963647.7300000007
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,750,760,73,3,1,1573603.2999999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,760,770,57,4,2,1220790.93
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,770,780,62,2,3,1274421.73
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,780,790,59,0,0,1119877.06
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,790,800,36,1,0,748966.5599999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,800,810,25,0,0,468398.6099999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,810,820,22,0,0,379872.47
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,820,830,20,1,0,388896.57
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,830,840,23,1,0,391706.67
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,840,850,12,0,0,178241.97
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,850,860,8,0,0,140907.87
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,860,870,4,0,0,63738.79
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,870,880,2,0,0,28233.09
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,350,360,1,0,0,17062.06
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,360,370,2,1,1,77176.29000000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,370,380,5,0,1,110443.82
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,380,390,12,4,5,411752.47
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,390,400,20,4,3,563463.23
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,400,410,33,8,11,1010921.7499999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,410,420,52,15,13,1553814.1400000004
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,420,430,103,15,24,2672772.8499999996
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,430,440,141,34,26,3859064.4900000016
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,440,450,175,27,41,4683458.02
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,450,460,228,50,42,6158573.999999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,460,470,283,68,62,8058567.08
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,470,480,337,83,85,9777666.719999993
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,480,490,416,61,72,10552408.029999992
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,490,500,430,84,101,11761411.199999994
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,500,510,479,75,85,12428640.700000022
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,510,520,502,104,91,13404618.76999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,520,530,505,89,103,13330756.269999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,530,540,569,96,93,14375100.360000007
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,540,550,537,87,90,13450198.460000016
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,550,560,615,73,79,14352543.869999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,560,570,470,67,67,11222156.490000008
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,570,580,514,53,57,11514640.820000004
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,580,590,472,56,62,11098964.499999987
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,590,600,452,55,54,10247197.17
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,600,610,424,46,48,9576150.290000003
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,610,620,400,42,36,8662326.539999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,620,630,382,34,28,8175230.29
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,630,640,329,24,30,6931821.399999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,640,650,333,22,22,6688675.279999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,650,660,233,20,20,4869830.280000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,660,670,206,6,17,4042605.4999999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,670,680,192,11,14,3812321.8400000026
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,680,690,175,9,13,3386954.1000000006
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,690,700,135,14,13,2754735.720000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,700,710,138,5,10,2537949.989999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,710,720,92,1,5,1693085.8599999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,720,730,79,3,3,1425012.7300000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,730,740,65,5,5,1236826.1499999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,740,750,82,2,3,1466523.4199999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,750,760,52,4,4,1028214.1900000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,760,770,48,1,0,738610.7699999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,770,780,49,4,1,878081.16
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,780,790,48,1,2,807327.2000000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,790,800,26,1,1,444438.53
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-02-28,29,800,810,20,0,1,331528.07
