series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,650,660,2,150,5,1,1224003.3300000008
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,660,670,1,353,12,1,4462583.8900000015
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,660,670,2,303,5,2,2285913.6699999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,670,680,1,320,8,2,4005871.9599999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,670,680,2,346,10,1,2566114.61
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,680,690,1,568,6,1,6505672.210000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,680,690,2,487,12,1,3664571.449999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,690,700,1,517,8,1,6032744.080000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,690,700,2,453,6,0,3312585.6800000016
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,700,710,1,964,7,3,11407675.439999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,700,710,2,810,6,3,5838638.449999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,710,720,1,907,6,1,10328084.189999994
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,710,720,2,680,4,1,4707459.269999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,720,730,1,867,2,0,9920639.48999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,720,730,2,639,5,3,4646705.539999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,730,740,1,892,6,0,9404556.270000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,730,740,2,562,2,2,3931738.8300000015
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,740,750,1,918,3,1,9614508.66000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,740,750,2,769,1,1,5111009.249999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,750,760,1,1002,3,1,10656410.820000011
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,750,760,2,714,1,0,4634666.449999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,760,770,1,885,2,0,9175759.579999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,760,770,2,637,1,0,4106669.11
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,770,780,1,896,0,0,9405783.129999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,770,780,2,549,0,0,3579373.0099999974
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,780,790,1,1067,1,1,10744185.309999993
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,780,790,2,599,2,1,3997880.419999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,790,800,1,1002,4,1,10294605.530000009
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,790,800,2,489,0,0,3006692.0000000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,800,810,1,1150,0,1,11604637.649999993
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,800,810,2,512,1,0,3130418.170000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,810,820,1,1117,0,0,11139087.82999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,810,820,2,537,1,1,3284796.740000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,820,830,1,1097,0,0,10885440.579999994
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,820,830,2,492,0,0,3185456.5600000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,830,840,1,1176,1,0,12170298.249999976
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,830,840,2,420,0,0,2660643.75
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,840,850,1,1202,1,0,12282522.42000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,840,850,2,420,1,0,2559286.450000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,850,860,1,1206,1,0,12368422.900000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,850,860,2,425,0,0,2654209.2900000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,860,870,1,1061,0,0,10719871.760000007
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,860,870,2,345,1,0,2198904.3500000006
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,870,880,1,802,1,0,8196933.210000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,870,880,2,240,0,0,1481479.8199999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,880,890,1,378,0,0,3978620.61
