series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,410,420,2,7,3,6,174562.3
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,420,430,2,22,5,5,360479.7799999999
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,430,440,2,29,4,13,501193.70999999996
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,440,450,2,41,14,18,814149.7000000001
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,450,460,2,49,22,24,1066554.2
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,460,470,2,64,21,30,1290418.6900000002
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,470,480,2,104,47,44,2129766.0
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,480,490,2,119,23,33,1782562.1299999994
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,490,500,2,128,32,43,2038170.800000001
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,500,510,2,163,37,46,2451378.549999999
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,510,520,2,200,45,54,3021902.9200000004
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,520,530,2,196,41,70,2917144.5599999996
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,530,540,2,180,57,60,3115317.1000000006
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,540,550,2,189,41,51,2681324.6799999997
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,550,560,2,289,47,70,3860230.8
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,560,570,2,264,47,62,3616692.3400000026
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,570,580,2,288,40,44,3376700.0299999993
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,580,590,2,254,52,49,3284887.9700000016
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,590,600,2,269,42,45,3244515.229999999
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,600,610,2,334,56,59,3996160.0000000033
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,610,620,2,270,35,50,3218861.6299999994
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,620,630,2,246,41,57,3165789.0799999987
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,630,640,2,212,27,21,2150796.0599999996
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,640,650,2,218,28,38,2562169.070000001
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,650,660,2,163,19,20,1685782.1299999992
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,660,670,2,127,13,19,1377228.8500000006
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,670,680,2,88,12,9,956005.1499999997
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,680,690,2,81,4,6,704178.0700000001
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,690,700,2,66,4,6,593844.2499999999
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,700,710,2,52,5,1,479931.4399999999
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,710,720,2,33,0,4,295011.0
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,720,730,2,25,2,0,193823.64999999994
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,730,740,2,22,0,1,151094.65
Carvana Auto Receivables Trust 2021-N1,2025-01-31,24,740,750,2,13,1,0,112224.59999999999
