series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-04-30,11,640,650,2,2813,109,68,54963882.27999998
CarMax Select Receivables Trust 2024-A,2025-04-30,11,650,660,2,187,15,7,4178692.05
CarMax Select Receivables Trust 2024-A,2025-04-30,11,660,670,2,171,8,11,4036277.289999999
CarMax Select Receivables Trust 2024-A,2025-04-30,11,670,680,2,156,8,6,3469904.4700000007
CarMax Select Receivables Trust 2024-A,2025-04-30,11,680,690,2,109,4,6,2377925.8499999996
CarMax Select Receivables Trust 2024-A,2025-04-30,11,690,700,2,115,7,1,2364998.8499999996
CarMax Select Receivables Trust 2024-A,2025-04-30,11,700,710,2,91,6,3,1911902.6400000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,710,720,2,74,1,1,1381880.9800000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,720,730,2,72,2,1,1546029.2999999998
CarMax Select Receivables Trust 2024-A,2025-04-30,11,730,740,2,45,1,0,865440.29
CarMax Select Receivables Trust 2024-A,2025-04-30,11,740,750,2,29,0,1,641035.7600000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,750,760,2,28,0,0,525430.21
CarMax Select Receivables Trust 2024-A,2025-04-30,11,760,770,2,16,1,0,324530.4
CarMax Select Receivables Trust 2024-A,2025-04-30,11,770,780,2,9,0,0,165402.5
CarMax Select Receivables Trust 2024-A,2025-04-30,11,780,790,2,2,0,0,42700.92
CarMax Select Receivables Trust 2024-A,2025-04-30,11,790,800,2,3,0,0,60314.46000000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,810,820,2,1,0,0,11449.81
CarMax Select Receivables Trust 2024-A,2025-04-30,11,860,870,2,1,0,0,21892.44
CarMax Select Receivables Trust 2024-A,2024-05-31,0,360,370,2,2,0,0,16013.69
CarMax Select Receivables Trust 2024-A,2024-05-31,0,380,390,2,3,0,0,44493.71000000001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,390,400,2,3,0,0,48844.01
CarMax Select Receivables Trust 2024-A,2024-05-31,0,400,410,2,10,0,0,181903.18
