issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
GMCAR,2022,39,0.00494046,26869761.00000000,5438721030.00000000,4,2026-01-16
GMCAR,2022,40,0.00503527,27385436.00000000,5438721030.00000000,4,2026-02-17
GMCAR,2022,41,0.00512959,27898430.00000000,5438721030.00000000,4,2026-03-16
GMCAR,2022,42,0.00520381,28302060.00000000,5438721030.00000000,4,2026-04-16
GMCAR,2022,43,0.00526804,28651379.00000000,5438721030.00000000,4,2026-05-18
GMCAR,2022,44,0.00533975,29041436.00000000,5438721030.00000000,4,2026-06-16
GMCAR,2022,45,0.00492189,19995405.00000000,4062547355.00000000,3,2026-04-16
GMCAR,2022,46,0.00496965,20189427.00000000,4062547355.00000000,3,2026-05-18
GMCAR,2022,47,0.00502448,20412179.00000000,4062547355.00000000,3,2026-06-16
GMCAR,2022,48,0.00468368,12828388.00000000,2738957076.00000000,2,2026-04-16
GMCAR,2022,49,0.00474662,13000794.00000000,2738957076.00000000,2,2026-05-18
GMCAR,2023,1,0.00000000,0.00000000,6726950238.00000000,4,2023-11-16
GMCAR,2023,2,0.00002396,161150.00000000,6726950238.00000000,4,2023-12-18
GMCAR,2023,3,0.00006138,412875.00000000,6726950238.00000000,4,2024-01-16
GMCAR,2023,4,0.00017289,1163002.00000000,6726950238.00000000,4,2024-02-16
GMCAR,2023,5,0.00027808,1870612.00000000,6726950238.00000000,4,2024-03-18
GMCAR,2023,6,0.00042050,2828660.00000000,6726950238.00000000,4,2024-04-16
GMCAR,2023,7,0.00064302,4325550.00000000,6726950238.00000000,4,2024-05-16
GMCAR,2023,8,0.00081512,5483274.00000000,6726950238.00000000,4,2024-06-17
GMCAR,2023,9,0.00094171,6334813.00000000,6726950238.00000000,4,2024-07-16
GMCAR,2023,10,0.00119994,8071961.00000000,6726950238.00000000,4,2024-08-16
GMCAR,2023,11,0.00142670,9597338.00000000,6726950238.00000000,4,2024-09-16
GMCAR,2023,12,0.00160334,10785558.00000000,6726950238.00000000,4,2024-10-16
GMCAR,2023,13,0.00182031,12245136.00000000,6726950238.00000000,4,2024-11-18
GMCAR,2023,14,0.00204109,13730288.00000000,6726950238.00000000,4,2024-12-16
GMCAR,2023,15,0.00220609,14840267.00000000,6726950238.00000000,4,2025-01-16
GMCAR,2023,16,0.00237292,15962533.00000000,6726950238.00000000,4,2025-02-18
GMCAR,2023,17,0.00252568,16990114.00000000,6726950238.00000000,4,2025-03-17
GMCAR,2023,18,0.00272818,18352354.00000000,6726950238.00000000,4,2025-04-16
GMCAR,2023,19,0.00289470,19472505.00000000,6726950238.00000000,4,2025-05-16
GMCAR,2023,20,0.00313257,21072619.00000000,6726950238.00000000,4,2025-06-16
GMCAR,2023,21,0.00325463,21893759.00000000,6726950238.00000000,4,2025-07-16
GMCAR,2023,22,0.00343737,23123019.00000000,6726950238.00000000,4,2025-08-18
GMCAR,2023,23,0.00368487,24787935.00000000,6726950238.00000000,4,2025-09-16
GMCAR,2023,24,0.00383235,25780046.00000000,6726950238.00000000,4,2025-10-16
GMCAR,2023,25,0.00394431,26533187.00000000,6726950238.00000000,4,2025-11-17
GMCAR,2023,26,0.00413891,27842245.00000000,6726950238.00000000,4,2025-12-16
GMCAR,2023,27,0.00433330,29149890.00000000,6726950238.00000000,4,2026-01-16
GMCAR,2023,28,0.00448758,30187723.00000000,6726950238.00000000,4,2026-02-17
GMCAR,2023,29,0.00461949,31075065.00000000,6726950238.00000000,4,2026-03-16
GMCAR,2023,30,0.00476713,32068220.00000000,6726950238.00000000,4,2026-04-16
GMCAR,2023,31,0.00494040,33233824.00000000,6726950238.00000000,4,2026-05-18
GMCAR,2023,32,0.00509137,34249405.00000000,6726950238.00000000,4,2026-06-16
GMCAR,2023,33,0.00510999,26079666.00000000,5103659243.00000000,3,2026-04-16
GMCAR,2023,34,0.00525100,26799319.00000000,5103659243.00000000,3,2026-05-18
GMCAR,2023,35,0.00538185,27467113.00000000,5103659243.00000000,3,2026-06-16
GMCAR,2023,36,0.00524718,17950243.00000000,3420933483.00000000,2,2026-04-16
GMCAR,2023,37,0.00535551,18320833.00000000,3420933483.00000000,2,2026-05-18
GMCAR,2023,38,0.00550766,18841323.00000000,3420933483.00000000,2,2026-06-16
GMCAR,2023,39,0.00566782,9744093.00000000,1719195780.00000000,1,2026-04-16
GMCAR,2023,40,0.00576497,9911106.00000000,1719195780.00000000,1,2026-05-18
GMCAR,2023,41,0.00583262,10027409.00000000,1719195780.00000000,1,2026-06-16
GMCAR,2024,1,0.00000000,0.00000000,6078414758.00000000,4,2024-11-18
GMCAR,2024,2,0.00002983,181301.00000000,6078414758.00000000,4,2024-12-16
GMCAR,2024,3,0.00013636,828872.00000000,6078414758.00000000,4,2025-01-16
GMCAR,2024,4,0.00028396,1726049.00000000,6078414758.00000000,4,2025-02-18
GMCAR,2024,5,0.00049182,2989497.00000000,6078414758.00000000,4,2025-03-17
GMCAR,2024,6,0.00077937,4737324.00000000,6078414758.00000000,4,2025-04-16
GMCAR,2024,7,0.00106284,6460392.00000000,6078414758.00000000,4,2025-05-16
GMCAR,2024,8,0.00132172,8033990.00000000,6078414758.00000000,4,2025-06-16
GMCAR,2024,9,0.00147050,8938311.00000000,6078414758.00000000,4,2025-07-16
GMCAR,2024,10,0.00173988,10575689.00000000,6078414758.00000000,4,2025-08-18
GMCAR,2024,11,0.00209527,12735948.00000000,6078414758.00000000,4,2025-09-16
GMCAR,2024,12,0.00239420,14552940.00000000,6078414758.00000000,4,2025-10-16
GMCAR,2024,13,0.00265542,16140729.00000000,6078414758.00000000,4,2025-11-17
GMCAR,2024,14,0.00287561,17479153.00000000,6078414758.00000000,4,2025-12-16
