issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
FCAOT,2021,47,0.00340637,4821708.47000000,1415499059.21000004,1,2025-01-15
FCAOT,2021,48,0.00341823,4838494.40000000,1415499059.21000004,1,2025-02-18
FCAOT,2021,49,0.00351202,4971256.31000000,1415499059.21000004,1,2025-03-17
FCAOT,2022,1,0.00000038,2109.61000000,5536191276.43000031,4,2022-12-15
FCAOT,2022,2,0.00000212,11723.67000000,5536191276.43000031,4,2023-01-17
FCAOT,2022,3,0.00003470,192092.40000000,5536191276.43000031,4,2023-02-15
FCAOT,2022,4,0.00009455,523471.08000000,5536191276.43000031,4,2023-03-15
FCAOT,2022,5,0.00021364,1182771.64000000,5536191276.43000031,4,2023-04-17
FCAOT,2022,6,0.00037650,2084376.08000000,5536191276.43000031,4,2023-05-15
FCAOT,2022,7,0.00056639,3135667.13000000,5536191276.43000031,4,2023-06-15
FCAOT,2022,8,0.00072768,4028557.37000000,5536191276.43000031,4,2023-07-17
FCAOT,2022,9,0.00085090,4710758.36000000,5536191276.43000031,4,2023-08-15
FCAOT,2022,10,0.00110140,6097541.67000000,5536191276.43000031,4,2023-09-15
FCAOT,2022,11,0.00129974,7195607.33000000,5536191276.43000031,4,2023-10-16
FCAOT,2022,12,0.00146322,8100658.21000000,5536191276.43000031,4,2023-11-15
FCAOT,2022,13,0.00174692,9671267.99000000,5536191276.43000031,4,2023-12-15
FCAOT,2022,14,0.00192873,10677833.41000000,5536191276.43000031,4,2024-01-16
FCAOT,2022,15,0.00220027,12181102.77000000,5536191276.43000031,4,2024-02-15
FCAOT,2022,16,0.00242049,13400314.34000000,5536191276.43000031,4,2024-03-15
FCAOT,2022,17,0.00264462,14641128.56000000,5536191276.43000031,4,2024-04-15
FCAOT,2022,18,0.00284008,15723247.85000000,5536191276.43000031,4,2024-05-15
FCAOT,2022,19,0.00306424,16964194.50000000,5536191276.43000031,4,2024-06-17
FCAOT,2022,20,0.00318641,17640580.62000000,5536191276.43000031,4,2024-07-15
FCAOT,2022,21,0.00336881,18650358.66000000,5536191276.43000031,4,2024-08-15
FCAOT,2022,22,0.00352918,19538240.31000000,5536191276.43000031,4,2024-09-16
FCAOT,2022,23,0.00369655,20464811.75000000,5536191276.43000031,4,2024-10-15
FCAOT,2022,24,0.00393912,21807730.58000000,5536191276.43000031,4,2024-11-15
FCAOT,2022,25,0.00410912,22748849.12000000,5536191276.43000031,4,2024-12-16
FCAOT,2022,26,0.00434197,24037971.52000000,5536191276.43000031,4,2025-01-15
FCAOT,2022,27,0.00454169,25143666.85000000,5536191276.43000031,4,2025-02-18
FCAOT,2022,28,0.00466635,25833780.75000000,5536191276.43000031,4,2025-03-17
FCAOT,2022,29,0.00484721,26835074.03000000,5536191276.43000031,4,2025-04-15
FCAOT,2022,30,0.00493168,27302712.07000000,5536191276.43000031,4,2025-05-15
FCAOT,2022,31,0.00504324,27920358.72000000,5536191276.43000031,4,2025-06-16
FCAOT,2022,32,0.00515274,28526565.06000000,5536191276.43000031,4,2025-07-15
FCAOT,2022,33,0.00529653,29322612.01000000,5536191276.43000031,4,2025-08-15
FCAOT,2022,34,0.00537413,29752199.08000000,5536191276.43000031,4,2025-09-15
FCAOT,2022,35,0.00549816,30438869.35000000,5536191276.43000031,4,2025-10-15
FCAOT,2022,36,0.00558868,30940014.00000000,5536191276.43000031,4,2025-11-17
FCAOT,2022,37,0.00569392,31522628.83000000,5536191276.43000031,4,2025-12-15
FCAOT,2022,38,0.00579531,32083965.94000000,5536191276.43000031,4,2026-01-15
FCAOT,2022,39,0.00585162,32395676.80000000,5536191276.43000031,4,2026-02-17
FCAOT,2022,40,0.00595200,32951428.21000000,5536191276.43000031,4,2026-03-16
FCAOT,2022,41,0.00604120,33445248.53000000,5536191276.43000031,4,2026-04-15
FCAOT,2022,42,0.00611676,33863560.72000000,5536191276.43000031,4,2026-05-15
FCAOT,2022,43,0.00619271,34284020.59000000,5536191276.43000031,4,2026-06-15
FCAOT,2022,44,0.00620441,34348793.33000000,5536191276.43000031,4,2026-07-15
FCAOT,2022,45,0.00573113,23296540.64000000,4064910327.31999969,3,2026-06-15
FCAOT,2022,46,0.00390296,4473526.29000000,1146189073.02999997,1,2025-11-17
FCAOT,2022,47,0.00399985,4584584.49000000,1146189073.02999997,1,2025-12-15
FCAOT,2023,1,0.00000022,1099.42000000,4894928244.90999985,3,2023-12-15
FCAOT,2023,2,0.00000043,2127.32000000,4894928244.90999985,3,2024-01-16
FCAOT,2023,3,0.00008843,432869.74000000,4894928244.90999985,3,2024-02-15
FCAOT,2023,4,0.00019535,956232.65000000,4894928244.90999985,3,2024-03-15
FCAOT,2023,5,0.00046340,2268289.37000000,4894928244.90999985,3,2024-04-15
FCAOT,2023,6,0.00070315,3441876.12000000,4894928244.90999985,3,2024-05-15
FCAOT,2023,7,0.00087809,4298208.23000000,4894928244.90999985,3,2024-06-17
FCAOT,2023,8,0.00103914,5086506.46000000,4894928244.90999985,3,2024-07-15
FCAOT,2023,9,0.00143772,7037560.63000000,4894928244.90999985,3,2024-08-15
FCAOT,2023,10,0.00173903,8512409.92000000,4894928244.90999985,3,2024-09-16
FCAOT,2023,11,0.00206124,10089636.10000000,4894928244.90999985,3,2024-10-15
FCAOT,2023,12,0.00234268,11467274.50000000,4894928244.90999985,3,2024-11-15
FCAOT,2023,13,0.00262160,12832537.01000000,4894928244.90999985,3,2024-12-16
FCAOT,2023,14,0.00296493,14513115.00000000,4894928244.90999985,3,2025-01-15
FCAOT,2023,15,0.00331860,16244306.65000000,4894928244.90999985,3,2025-02-18
FCAOT,2023,16,0.00360563,17649302.94000000,4894928244.90999985,3,2025-03-17
FCAOT,2023,17,0.00389095,19045915.65000000,4894928244.90999985,3,2025-04-15
FCAOT,2023,18,0.00412085,20171268.04000000,4894928244.90999985,3,2025-05-15
FCAOT,2023,19,0.00432159,21153885.16000000,4894928244.90999985,3,2025-06-16
FCAOT,2023,20,0.00454945,22269244.46000000,4894928244.90999985,3,2025-07-15
FCAOT,2023,21,0.00480676,23528757.88000000,4894928244.90999985,3,2025-08-15
FCAOT,2023,22,0.00505267,24732475.83000000,4894928244.90999985,3,2025-09-15
FCAOT,2023,23,0.00534212,26149281.32000000,4894928244.90999985,3,2025-10-15
FCAOT,2023,24,0.00559480,27386157.52000000,4894928244.90999985,3,2025-11-17
FCAOT,2023,25,0.00586823,28724566.14000000,4894928244.90999985,3,2025-12-15
FCAOT,2023,26,0.00607682,29745593.07000000,4894928244.90999985,3,2026-01-15
FCAOT,2023,27,0.00637968,31228093.45000000,4894928244.90999985,3,2026-02-17
FCAOT,2023,28,0.00658320,32224278.11000000,4894928244.90999985,3,2026-03-16
FCAOT,2023,29,0.00680055,33288207.01000000,4894928244.90999985,3,2026-04-15
FCAOT,2023,30,0.00701197,34323080.23000000,4894928244.90999985,3,2026-05-15
FCAOT,2023,31,0.00720675,35276505.72000000,4894928244.90999985,3,2026-06-15
FCAOT,2023,32,0.00743191,36378653.77000000,4894928244.90999985,3,2026-07-15
